SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
CN(Cc1ccc2c(c1C(=O)O)OCO2)C(=O)N[C@@H](c3ccccc3)C(=O)NCc4ccccc4,2p2idb,3.3126,6,4,8,4,475.501,Inhibitor,Inhibitor
CC[C@H](C)NC(=O)c1ccccc1CN(C)Cc2ccc3c(c2C(=O)O)OC[C@@H](O3)CCC(=O)O,2p2idb,3.5497,7,4,11,3,484.54900000000004,Inhibitor,Inhibitor
c1ccc2c(c1)CC(C2=Cc3ccc4c(c3C(=O)O)OCO4)O,2p2idb,2.5711,5,2,2,4,310.305,Inhibitor,Inhibitor
C[NH+](Cc1ccccc1C(=O)NCc2ccc(cc2)OC)Cc3ccc4c(c3C(=O)O)OCO4,2p2idb,2.267,6,3,9,4,463.51,Inhibitor,Inhibitor
CC[C@H](C)NC(=O)c1ccccc1C[N@@H+](C)Cc2ccc3c(c2C(=O)O)OCO3,2p2idb,1.8567,5,3,8,3,399.467,Inhibitor,Inhibitor
C=CCN(Cc1ccccc1C(=O)NCc2ccccc2)Cc3ccc4c(c3C(=O)[O-])OCO4,2p2idb,2.897,4,2,10,4,457.506,Inhibitor,Inhibitor
COc1ccc(cc1)CNC(=O)c2ccccc2CN(CC=C)Cc3ccc4c(c3C(=O)O)OCO4,2p2idb,4.2403,6,3,11,4,488.54,Inhibitor,Inhibitor
Cc1c(c(c(nc1c2[nH]c3ccc(cc3n2)Cl)C)[C@@H](C(=O)O)OC(C)(C)C)c4ccccc4,2p2idb,6.50294,5,3,5,4,463.965,Inhibitor,Inhibitor
Cc1ccc(cc1C)c2c(c(c(c(n2)C)[C@@H](C(=O)O)OC(C)(C)C)c3ccc(cc3)Cl)C,2p2idb,7.24348,4,1,5,3,451.994,Inhibitor,Inhibitor
c1cc2c(cc1Cl)CC(=O)N2Cc3ccc4c(c3C(=O)O)OCCO4,2p2idb,2.8987,5,1,3,4,359.765,Inhibitor,Inhibitor
Cc1c(cc(c2c1CCCO2)F)c3c4ccccc4nc(c3[C@@H](C(=O)O)OC(C)(C)C)C,2p2idb,5.92354,6,1,4,4,437.51099999999997,Inhibitor,Inhibitor
Cc1ccc(cc1C)c2c3ccccc3nc(c2[C@@H](C(=O)O)OC(C)(C)C)C,2p2idb,5.76786,4,1,4,3,377.48400000000004,Inhibitor,Inhibitor
Oc1ccc(cc1)-c1coc2cc(cc(O)c2c1=O)N1CCOCC1,ippidb,2.7078,4,2,2,4,339.347,Inhibitor,Inhibitor
Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,ippidb,2.5768,4,3,1,3,270.24,Inhibitor,Inhibitor
Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,ippidb,2.5099,5,3,1,3,272.256,Inhibitor,Inhibitor
Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1,ippidb,2.2824,5,4,1,3,286.23900000000003,Inhibitor,Inhibitor
Oc1cc2oc(cc(=O)c2c(O)c1O)-c1ccccc1,ippidb,2.5768,4,3,1,3,270.24,Inhibitor,Inhibitor
Oc1ccc(cc1O)-c1oc2cc(cc(O)c2c(=O)c1O)N1CCOCC1,ippidb,2.119,6,4,2,4,371.345,Inhibitor,Inhibitor
Oc1ccc(cc1O)-c1oc2cc(Oc3ccc(F)cc3)cc(O)c2c(=O)c1O,ippidb,4.2138,7,4,3,4,396.32599999999996,Inhibitor,Inhibitor
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,ippidb,1.9880000000000002,6,5,1,3,302.238,Inhibitor,Inhibitor
NNC(=O)c1[nH]cnc1C(=O)Nc1ccccn1,ippidb,-0.3395,4,5,3,2,246.23,Inhibitor,Inhibitor
Cc1ccc(NC(=O)c2nc[nH]c2C(=O)NN)cc1,ippidb,0.57392,3,5,3,2,259.269,Inhibitor,Inhibitor
Nc1ccc(NC(=O)c2nc[nH]c2C(O)=O)cc1,ippidb,0.9424,4,5,3,2,246.226,Inhibitor,Inhibitor
OC(=O)c1[nH]cnc1C(=O)Nc1ccc(cc1)N(=O)=O,ippidb,1.2684,4,4,4,2,276.20799999999997,Inhibitor,Inhibitor
OC(=O)c1[nH]cnc1C(=O)Nc1ccccn1,ippidb,0.7552,5,4,3,2,232.199,Inhibitor,Inhibitor
OC(=O)c1[nH]cnc1C(=O)Nc1ccc(F)cc1,ippidb,1.4993,5,4,3,2,249.201,Inhibitor,Inhibitor
OC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,ippidb,1.3602,4,4,3,2,231.21099999999998,Inhibitor,Inhibitor
Brc1ccccc1-c1csc(=N/CC=C)n1N=Cc1ccccn1,ippidb,4.343,1,0,5,3,399.31699999999995,Inhibitor,Inhibitor
CCN=c1/scc(-c2cc(OC)ccc2OC)n1N=C(/C)c1ccco1,ippidb,4.0197,2,0,6,3,371.462,Inhibitor,Inhibitor
COCCN=c1/scc(-c2cccs2)n1N=Cc1cc(Br)c(O)c(OC)c1,ippidb,4.1841,3,1,7,3,468.398,Inhibitor,Inhibitor
COc1ccccc1N1CCN(CC1)N=Cc1ccc(Cl)c(c1)N(=O)=O,ippidb,3.4129,1,0,5,3,374.82800000000003,Inhibitor,Inhibitor
Oc1ccc(C=NN2CCN(CC2)c2ccccc2)cc1O,ippidb,2.2539,2,2,3,3,297.358,Inhibitor,Inhibitor
CC(=N/N1CCN(Cc2ccccc2Cl)CC1)c1ccc(cc1)N(=O)=O,ippidb,3.79,0,1,5,3,372.856,Inhibitor,Inhibitor
O=N(=O)c1ccccc1C=NN1CCN(Cc2ccccc2)CC1,ippidb,2.7465,0,1,5,3,324.384,Inhibitor,Inhibitor
Cc1ccc(NN=C2/Sc3ccccc3C2=O)cc1,ippidb,3.7090199999999998,1,1,2,3,268.341,Inhibitor,Inhibitor
OC1=Cc2ccccc2C(=N/Nc2ccc(Cl)cc2)C1=O,ippidb,3.6378,2,2,2,3,298.72900000000004,Inhibitor,Inhibitor
CC(=O)c1ccc(cc1)N=Nc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,ippidb,7.7987,1,0,8,5,499.574,Inhibitor,Inhibitor
CN(C)c1ccc(cc1)N=Nc1ccc(Cl)cc1,ippidb,4.8214,0,0,3,2,259.74,Inhibitor,Inhibitor
N(N=C(N=Nc1ccccc1)/c1ccccc1)c1ccccc1,ippidb,5.2442,0,1,4,3,300.365,Inhibitor,Inhibitor
CCN(CC)c1ccc(C=C2/CCC(C=NN=Cc3cccnc3)=C2N2CCOCC2)cc1,ippidb,4.7962,2,1,8,4,443.595,Inhibitor,Inhibitor
Cc1nn(c(O)c1C=NNc1ccc(cc1)N(=O)=O)-c1ccccc1,ippidb,3.24052,2,2,5,3,337.339,Inhibitor,Inhibitor
COc1cc(C=NNc2ccc(cc2N(=O)=O)S(=O)(=O)Nc2ccccc2C(O)=O)ccc1O,ippidb,3.2539999999999996,6,4,9,3,486.462,Inhibitor,Inhibitor
COc1ccccc1NS(=O)(=O)c1ccc(NN=C(/C)c2ccccc2Br)c(c1)N(=O)=O,ippidb,5.0028,3,2,8,3,519.377,Inhibitor,Inhibitor
COc1ccc(-c2nc3cc(C4=NN(Cc5ccc(-c6ccccc6-c6nn[nH]n6)cc5)C(=O)CC4C)ccc3[nH]2)cc1,CHEMBL287374,5.8583,6,5,7,7,568.641,Non-inhibitor,Non-inhibitor
CCN(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1,CHEMBL570042,2.287,4,4,7,3,394.431,Non-inhibitor,Inhibitor
COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL291501,3.2768,3,2,3,2,242.274,Non-inhibitor,Inhibitor
CCCN(CCN1CCOCC1)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,CHEMBL3417080,3.1227,3,1,7,3,384.311,Non-inhibitor,Inhibitor
CCOC(=O)c1nn(-c2ccccc2C)c(=O)c2c(N)scc12,CHEMBL1522349,2.51452,4,1,3,3,329.381,Non-inhibitor,Non-inhibitor
CC(=O)O.Nc1nc(O)c2[nH]cc(CN3CCC[C@H]3CO)c2n1,CHEMBL1161895,0.2933,6,6,3,3,323.353,Non-inhibitor,Non-inhibitor
N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)c(-c2ccoc2)c1,CHEMBL3893329,5.72498,2,1,3,5,463.415,Non-inhibitor,Non-inhibitor
N=C(N)c1ccc(CNC(=O)Cn2c(-c3cccc(C(F)(F)F)c3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,CHEMBL131947,4.8375699999999995,3,4,10,4,583.014,Non-inhibitor,Non-inhibitor
CCn1c(=O)sn(C(C)C)c1=O,CHEMBL26551,0.6723,2,0,2,1,188.252,Non-inhibitor,Inhibitor
Cc1ccc(-c2c(C)c(C(=O)Nc3cccc(C)n3)nn2C)cc1,CHEMBL2349541,3.6596599999999997,3,1,3,3,320.39599999999996,Non-inhibitor,Non-inhibitor
Cc1cccc(C)c1COc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,CHEMBL498434,4.29788,3,0,4,4,373.45599999999996,Non-inhibitor,Non-inhibitor
Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3nccnc3c2)n1,CHEMBL387748,4.8741,4,3,5,5,417.476,Non-inhibitor,Non-inhibitor
CC[C@@H](CC#N)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3125708,6.22388,3,2,7,3,473.4,Non-inhibitor,Non-inhibitor
NC(=O)c1ccc(-c2ccc(Cc3ccc4c(c3)CC(=O)N(O)C4=O)cc2)cc1,CHEMBL3414872,2.9574,4,2,4,4,386.407,Non-inhibitor,Non-inhibitor
N#Cc1c(N2CCCCC2)nc(N)c2c(N)nc(SCC(=O)O)cc12,CHEMBL1426692,1.8328799999999998,4,3,4,3,358.42699999999996,Non-inhibitor,Non-inhibitor
O=C(CCCCC(c1ccc(F)cc1)c1ccc(F)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,CHEMBL2031972,7.6793,4,2,8,4,612.561,Non-inhibitor,Non-inhibitor
O=C(c1cccc(C(F)(F)F)c1Cl)N1CCc2c(ncnc2-c2ccccn2)C1,CHEMBL3674046,4.4093,4,1,2,4,418.806,Non-inhibitor,Non-inhibitor
COc1ccc2cc(-c3n[nH]c4ccc(C(N)=O)cc34)ccc2c1,CHEMBL3954456,3.4906,3,3,3,4,317.348,Non-inhibitor,Non-inhibitor
Cc1ccccc1OC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C,CHEMBL127472,4.82032,2,1,3,4,369.892,Non-inhibitor,Inhibitor
Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)c(F)c3)nn2)cc1,CHEMBL2418632,3.0777799999999997,5,2,6,4,472.92699999999996,Non-inhibitor,Non-inhibitor
Nc1ccccc1NC(=O)CCCCCCc1nc(-c2ccccc2Cl)no1,CHEMBL3585975,5.1039,3,2,9,3,398.894,Non-inhibitor,Inhibitor
C/C(=N\NC(N)=S)c1sc(-c2ccccc2)c(-c2ccccc2)c1C,CHEMBL2316596,4.9477199999999995,0,2,4,3,365.527,Non-inhibitor,Inhibitor
Cc1sc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,CHEMBL1829080,3.02982,6,4,5,4,450.55300000000005,Non-inhibitor,Non-inhibitor
O=C(NNC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F)c1ccccc1O,CHEMBL3682528,0.627,7,3,4,3,423.42199999999997,Non-inhibitor,Non-inhibitor
O=C(O)CCCN1C(=O)/C(=C2/C(=O)N(CC(=O)O)c3ccccc32)SC1=S,CHEMBL462261,1.554,6,3,6,3,406.441,Non-inhibitor,Non-inhibitor
COc1ccccc1-c1c(C(N)=O)sc2cnc(Nc3ccc(NC4CCOCC4)cc3OC(C)C)nc12,CHEMBL3669147,5.5875,6,3,9,5,533.654,Non-inhibitor,Non-inhibitor
Cc1ccnc(Nc2cccc(-c3cccc(CN)c3)n2)c1,CHEMBL2069339,3.65432,2,2,4,3,290.37,Non-inhibitor,Non-inhibitor
CCCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,CHEMBL477861,3.1863,4,3,6,3,478.286,Non-inhibitor,Non-inhibitor
CCn1cc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCCN4)cc3)ccc21,CHEMBL3422668,4.40578,2,2,5,4,388.471,Non-inhibitor,Non-inhibitor
CCOc1ccc(-n2c(SCc3nc(-c4ccc(OC)cc4)no3)nnc2-c2ccncc2)cc1,CHEMBL1483505,5.0789,7,0,9,5,486.55699999999996,Non-inhibitor,Non-inhibitor
COc1cc(O)c2c3c1-c1c(O)cccc1[C@@H]1Oc4ccccc4[C@@H](CC2=O)[C@@H]31,CHEMBL465069,4.6743,5,2,1,6,386.403,Non-inhibitor,Non-inhibitor
O=C(NCc1ccccn1)c1cc(NC(=O)c2cc(-c3ncccc3F)c(Cl)cc2Cl)n(-c2ccccc2)n1,CHEMBL3927344,5.9575,6,2,7,5,561.404,Non-inhibitor,Non-inhibitor
CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1,CHEMBL2387300,4.3294,4,3,8,2,363.408,Non-inhibitor,Non-inhibitor
COc1ccc(CN(CC(=O)N2CCC3(CC2)CNC3)c2ccc(C#N)cc2)cc1F,CHEMBL4102775,2.9245799999999997,3,2,6,4,422.504,Non-inhibitor,Non-inhibitor
O=C(Nc1cccc(C(=O)O)c1)NC12CC3CC(CC(C3)C1)C2,CHEMBL478320,3.4751,3,3,3,5,314.385,Non-inhibitor,Non-inhibitor
C[C@H](NC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CHEMBL4064401,3.6260000000000003,6,3,5,5,526.655,Non-inhibitor,Non-inhibitor
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CHEMBL254316,0.9115200000000001,8,3,6,3,444.423,Non-inhibitor,Non-inhibitor
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(S(=N)(=O)CC)c2)cc1,CHEMBL4225020,5.33127,5,1,11,3,522.7330000000001,Non-inhibitor,Non-inhibitor
N#CC(Cc1ccc(-c2cccc(C(N)=O)c2)cc1F)NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2,CHEMBL3662568,2.28298,3,3,6,4,406.461,Non-inhibitor,Non-inhibitor
CCCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3,CHEMBL1818402,4.0807,1,2,7,4,292.467,Non-inhibitor,Non-inhibitor
COC(=O)c1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL1094484,1.6048,6,2,4,4,378.392,Non-inhibitor,Non-inhibitor
Cc1ccc(OCCSc2nc3ccccc3[nH]2)cc1,CHEMBL2316541,4.04242,2,2,5,3,284.384,Non-inhibitor,Non-inhibitor
CC(C)c1nc(C(c2ccccc2)c2ccccc2)cc(-c2ccc(F)cc2)c1C#CP(=O)([O-])C[C@H](O)CC(=O)[O-].[Na+].[Na+],CHEMBL318407,-1.3524,5,1,9,4,615.549,Non-inhibitor,Non-inhibitor
CC/C(=N\OC(c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCCC1)C(=O)O,CHEMBL161584,6.3024,5,1,9,4,446.54699999999997,Non-inhibitor,Inhibitor
CC(C)c1cccc(C(C)C)c1NC(=O)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3cc(Br)ccc3c2C1,CHEMBL102647,8.6397,3,4,8,6,684.7230000000001,Non-inhibitor,Non-inhibitor
CCCCN(CCCC)C(=O)c1cc(C)n(n1)-c1ccccc1C(=O)N1CCc2ccccc2C1,ippidb,5.42162,3,2,9,4,472.63300000000004,Non-inhibitor,Non-inhibitor
CCOC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(cc1C)C(=O)N(c1ccccc1)c1ccccc1,ippidb,6.28942,5,1,7,6,584.6759999999999,Non-inhibitor,Non-inhibitor
CN(C(=O)c1cc(C)n(n1)-c1ccccc1C(=O)N1CCc2ccccc2C1)c1ccccc1F,ippidb,4.794919999999999,4,1,4,5,468.532,Non-inhibitor,Non-inhibitor
Oc1c(O)c(cc(C(=O)c2cccc3ccccc23)c1O)C(=O)c1ccc(Oc2ccccc2)cc1,ippidb,6.2109,6,3,6,5,476.48400000000004,Non-inhibitor,Non-inhibitor
C[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(cc1C)C(=O)N(c1ccccc1)c1ccccc1,ippidb,6.74622,3,1,5,6,526.64,Non-inhibitor,Non-inhibitor
CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6cccc(OCCN7CCOCC7)c6c5,timbal,7.057919999999999,8,4,16,7,869.485,Non-inhibitor,Non-inhibitor
CC(C)c1cc(C(=O)c2ccc(Oc3ccccc3)cc2)c(O)c(O)c1O,ippidb,4.9501,5,3,5,3,364.397,Non-inhibitor,Non-inhibitor
C[C@@](O)(c1ccc(Cl)cc1)c1ccc(Cl)c(CCOc2ccc(cc2)-c2ccc(cc2)C(O)=O)c1,ippidb,7.2359,4,2,8,4,507.413,Non-inhibitor,Non-inhibitor
COC1=CC(=N\C1=C\c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,ippidb,4.48694,1,2,3,4,317.392,Non-inhibitor,Inhibitor
CC(C)C(=O)c1cc(C(=O)c2ccc(Oc3ccccc3)cc2)c(O)c(O)c1O,ippidb,4.6654,6,3,6,3,392.407,Non-inhibitor,Non-inhibitor
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)NCCCN1CCCC1)N2c1nc(c(s1)-c1ccccc1)-c1ccc(Cl)cc1,ippidb,5.0625,4,3,9,7,630.214,Non-inhibitor,Non-inhibitor
Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O,ippidb,6.45544,8,8,9,6,672.7339999999999,Non-inhibitor,Non-inhibitor
