SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
Clc1cc(Cl)cc(c1)C(=O)Nc2cccc(NC(=O)Cc3ccc4ccccc4c3)c2,timbal,6.5801,2,2,5,4,449.337,Inhibitor,Inhibitor
NC(=O)c1ccccc1NC(=O)Nc2cc(NC(=O)Nc3ccccc3C(=O)N)c(Br)cc2Br,timbal,4.6974,4,6,6,3,590.232,Inhibitor,Inhibitor
C[C@H](NC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CHEMBL4064401,3.6260000000000003,6,3,5,5,526.655,Non-inhibitor,Non-inhibitor
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CHEMBL254316,0.9115200000000001,8,3,6,3,444.423,Non-inhibitor,Non-inhibitor
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(S(=N)(=O)CC)c2)cc1,CHEMBL4225020,5.33127,5,1,11,3,522.7330000000001,Non-inhibitor,Non-inhibitor
N#CC(Cc1ccc(-c2cccc(C(N)=O)c2)cc1F)NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2,CHEMBL3662568,2.28298,3,3,6,4,406.461,Non-inhibitor,Non-inhibitor
CCCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3,CHEMBL1818402,4.0807,1,2,7,4,292.467,Non-inhibitor,Non-inhibitor
COC(=O)c1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL1094484,1.6048,6,2,4,4,378.392,Non-inhibitor,Non-inhibitor
Cc1ccc(OCCSc2nc3ccccc3[nH]2)cc1,CHEMBL2316541,4.04242,2,2,5,3,284.384,Non-inhibitor,Non-inhibitor
CC(C)c1nc(C(c2ccccc2)c2ccccc2)cc(-c2ccc(F)cc2)c1C#CP(=O)([O-])C[C@H](O)CC(=O)[O-].[Na+].[Na+],CHEMBL318407,-1.3524,5,1,9,4,615.549,Non-inhibitor,Non-inhibitor
CC/C(=N\OC(c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCCC1)C(=O)O,CHEMBL161584,6.3024,5,1,9,4,446.54699999999997,Non-inhibitor,Non-inhibitor
CC(C)c1cccc(C(C)C)c1NC(=O)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3cc(Br)ccc3c2C1,CHEMBL102647,8.6397,3,4,8,6,684.7230000000001,Non-inhibitor,Non-inhibitor
N#Cc1ccc(OCc2ccc(Cl)cc2)c(/C=N/NC(=N)N)c1,CHEMBL241057,2.60765,1,3,5,2,327.775,Non-inhibitor,Non-inhibitor
O=c1cc(-c2ccccc2)c2c(-c3cnc(-c4cccnc4)s3)n[nH]c2[nH]1,CHEMBL3759862,4.1037,4,3,3,5,371.425,Non-inhibitor,Non-inhibitor
O=C(O)COC(=O)N(C1CC1)[C@H]1c2ccccc2N(C(=O)c2ccc(F)cc2)[C@H]2CC[C@H]21,CHEMBL4202859,3.9914,6,2,5,5,438.455,Non-inhibitor,Non-inhibitor
O=c1oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc2n1CCCN1CCOCC1,CHEMBL2064394,3.9776,6,2,9,6,512.57,Non-inhibitor,Non-inhibitor
N=C(N)Nc1ccc(C(=O)Oc2ccc(CCN(CC(=O)O)C(=O)Cc3cccc(C(=O)O)c3)c(Cl)c2)cc1,CHEMBL3929693,3.26117,7,6,11,3,552.971,Non-inhibitor,Non-inhibitor
COc1ccc(C(CC(=O)NCc2ccccc2)C(C)C)cc1,CHEMBL1700402,4.1413,2,1,7,2,311.425,Non-inhibitor,Non-inhibitor
C1CC2=NCCN2C1.O=C(O)/C=C/C(=O)O,CHEMBL3228332,0.2061,4,3,2,2,226.232,Non-inhibitor,Non-inhibitor
CC(C)(C)CCCNC(=O)C(CCC(=O)O)NC(=O)c1cccc(Cl)c1,CHEMBL125703,3.2457,4,3,9,1,382.88800000000003,Non-inhibitor,Non-inhibitor
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C=O)CC(=O)O)C(C)C,CHEMBL417149,-2.3854,11,7,16,0,502.477,Non-inhibitor,Non-inhibitor
Cc1cc(COc2ccc(S(=O)(=O)N[C@@H]3CCOC[C@@]3(C)C(=O)NO)cc2)c2ccccc2n1,CHEMBL4101994,2.70112,7,3,7,4,485.56199999999995,Non-inhibitor,Non-inhibitor
COc1cccc(Nc2nc(-c3ccccc3)nc3c2C(=O)NCC3)c1,CHEMBL4094200,3.1817,4,2,4,4,346.39,Non-inhibitor,Non-inhibitor
CC(C)c1nc2c(c3c1[C@@H](c1ccc(C(F)(F)F)nc1)OC31CCOCC1)[C@@H](O)CC1(CC1)[C@H]2O,CHEMBL3929047,4.9948,6,2,2,6,490.522,Non-inhibitor,Non-inhibitor
Cn1nccc1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,CHEMBL3942525,3.2409,3,2,6,3,392.88699999999994,Non-inhibitor,Non-inhibitor
Cc1cc(CNc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c(C)o1,CHEMBL3985801,1.7008400000000001,5,4,6,5,408.42199999999997,Non-inhibitor,Non-inhibitor
CCCC1Nc2nccnc2C(=O)N1NC(=O)c1cccc(C(F)(F)F)c1,CHEMBL4208592,2.8343,4,2,4,3,379.342,Non-inhibitor,Non-inhibitor
CN[C@@H](C)C(=O)N[C@H]1C(=O)N(Cc2c(OC)ccc3cc(Br)ccc23)c2ccccc2OC12CCOCC2,CHEMBL3935639,4.1784,5,2,6,5,582.495,Non-inhibitor,Non-inhibitor
O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cncc(Cl)c1)C2c1ccccn1,CHEMBL1210835,4.8104,6,2,3,5,483.906,Non-inhibitor,Non-inhibitor
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(Cl)c(c2)C(O)=O)c1=O,ippidb,4.6379,5,3,3,5,487.825,Non-inhibitor,Non-inhibitor
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)C(=O)Nc2cccc(CO)c2)c1=O,ippidb,5.0309,5,4,5,6,558.52,Non-inhibitor,Non-inhibitor
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2cccc(c2)C(=O)N2CCOCC2)c1=O,ippidb,3.7587,5,3,3,6,522.487,Non-inhibitor,Non-inhibitor
COC(=O)c1ccc(cc1F)-n1[nH]c2c3cnn(C)c3nc(-c3cccc(c3)C(F)(F)F)c2c1=O,ippidb,4.212,6,2,3,5,485.397,Non-inhibitor,Non-inhibitor
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)C(=O)NCc2ccc(O)c(O)c2)c1=O,ippidb,4.6275,6,5,5,6,574.519,Non-inhibitor,Non-inhibitor
CCn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(F)cc2)c1=O,ippidb,4.9083,4,2,3,5,441.38800000000003,Non-inhibitor,Non-inhibitor
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)C(=O)NCCCO)c1=O,ippidb,3.3985,5,4,6,5,510.476,Non-inhibitor,Non-inhibitor
CC(C)C[C@@H](NC(N)=N)C(=O)NCC(=O)N1CCC(CC1)c1cc(nn1C)-c1ccc(OCc2ccc(cc2)C(O)=O)c(Cl)c1Cl,ippidb,4.39107,6,6,12,4,672.6139999999999,Non-inhibitor,Non-inhibitor
NC(=N)N[C@H](C1CCCCC1)C(=O)NCC(=O)N1CCC(CC1)c1cc(n[nH]1)-c1ccc(Cl)cc1Cl,ippidb,3.6376699999999995,3,7,7,4,534.492,Non-inhibitor,Non-inhibitor
COC(=O)[C@H](Cc1ccc(cc1)C#Cc1ccccc1)NC(=O)C[C@H]1CCCN(C1)C(N)=N,ippidb,2.28227,3,4,6,3,446.551,Non-inhibitor,Non-inhibitor
COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@H](C)N=C(N)N,timbal,0.0648,4,4,8,2,449.51099999999997,Non-inhibitor,Non-inhibitor
COc1ccc(-c2cc(C3CCN(CC3)C(=O)CNC(=O)[C@@H](CC(C)C)NC(N)=N)n(C)n2)c(Cl)c1Cl,ippidb,3.12247,4,5,9,3,552.507,Non-inhibitor,Non-inhibitor
COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@@H]3CCCN3C(=N)N,timbal,0.76077,4,5,7,3,475.54900000000004,Non-inhibitor,Non-inhibitor
COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@H](N=C(N)N)C3CCCCC3,timbal,1.6252,4,4,9,3,517.63,Non-inhibitor,Non-inhibitor
CC1(CN=C(S1)N2CCN(CC2)c3c4cc(sc4ncn3)CC(F)(F)F)C,2p2idb,3.7995,2,1,2,4,415.51,Non-inhibitor,Non-inhibitor
NS(=O)(=O)c1ccc(OCCCN2CCC(CC2)[C@@](O)(c2cccc(F)c2)c2ccccn2)cc1,ippidb,3.2851,6,3,9,4,499.608,Non-inhibitor,Non-inhibitor
O[C@@](C1CCCC1)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1nccs1,ippidb,4.57368,3,2,8,4,425.598,Non-inhibitor,Non-inhibitor
O[C@@](C1CCCC1)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1cccc(Cl)c1,ippidb,5.770580000000001,2,2,8,4,453.026,Non-inhibitor,Non-inhibitor
CC(C)[C@@](O)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,ippidb,4.58298,2,2,8,3,392.543,Non-inhibitor,Non-inhibitor
CCCC[C@@](O)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,ippidb,5.11718,2,2,10,3,406.57,Non-inhibitor,Non-inhibitor
O[C@@H](COc1ccc(cc1)C#N)CN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,ippidb,3.9460800000000003,3,3,8,4,442.559,Non-inhibitor,Non-inhibitor
CN(CCNc1c(c2ccccc2)c(C#N)c3cccc(Cl)n13)Cc4ccccc4,timbal,5.67528,0,2,7,4,414.94,Non-inhibitor,Non-inhibitor
CN(C)c1ccc(Nc2c(c3ccccc3)c(C#N)c4cccc(Cl)n24)cc1,timbal,5.940980000000001,0,1,4,4,386.88599999999997,Non-inhibitor,Non-inhibitor
COc1ccccc1c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,5.794580000000001,1,1,6,4,401.897,Non-inhibitor,Non-inhibitor
Clc1cccc2c(C#N)c(C3CCNCC3)c(NCCc4ccccc4)n12,timbal,4.58598,0,2,5,4,378.907,Non-inhibitor,Non-inhibitor
FC(F)(F)Oc1ccc(cc1)c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,6.68458,1,1,6,4,455.86699999999996,Non-inhibitor,Non-inhibitor
Clc1ccc(CNc2c(c3ccccc3)c(C#N)c4cccc(Cl)n24)cc1Cl,timbal,7.05028,0,1,4,4,426.73400000000004,Non-inhibitor,Non-inhibitor
