SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
CCOC(=O)CN1CCN(CC1)c1cc(ncn1)-c1ccc(Sc2ccccc2C(C)C)c(c1)C(F)(F)F,ippidb,6.1221,4,1,8,4,544.643,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CC1)c1nn[nH]n1,ippidb,6.9391,4,3,6,5,524.616,Inhibitor,Inhibitor
OC(=O)[C@H](CNC(=O)c1c[nH]cn1)NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1,ippidb,3.1814,6,6,7,4,564.813,Inhibitor,Inhibitor
FC(F)(F)c1c(Sc2ccccc2OCc2cccnc2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,6.7214,4,1,7,4,568.539,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1coc(n1)N1CCN(CC1)C(C)=O,ippidb,6.3035,2,1,5,4,489.56300000000005,Inhibitor,Inhibitor
OC(=O)[C@H]1CC[C@@H](CC1)CNc1cccc(c1)Sc1ccc(\C=C\C(=O)N2CCOCC2)c(C(F)(F)F)c1C(F)(F)F,ippidb,7.0503,4,3,8,4,616.624,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1c(F)cccc1F,ippidb,2.8718,5,3,5,3,344.31699999999995,Inhibitor,Inhibitor
Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,ippidb,3.55542,3,3,5,3,356.809,Inhibitor,Inhibitor
CC(C)N(C)c1cc(ncn1)-c1ccc(Sc2ccccc2C(C)C)c(c1)C(F)(F)F,ippidb,7.2816,2,0,6,3,445.55400000000003,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccccn1)c1cc(Cl)cc(Cl)c1,ippidb,4.701280000000001,3,1,3,5,492.366,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)N2CCC(CC2)C(O)=O)c(Cl)c1Cl,ippidb,6.6947,3,2,6,4,492.468,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](C1)N(C)C(C)=O,ippidb,7.099,2,1,6,4,513.629,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1nccc(n1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(nc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,4.57296,3,1,3,5,517.376,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC[C@H]1CO,ippidb,6.3981,3,1,6,4,473.564,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCN(CC1)C(C)=O,ippidb,5.5957,3,1,5,4,487.54699999999997,Inhibitor,Inhibitor
CC(=O)N1CCN(CC1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.3583,4,1,4,5,515.557,Inhibitor,Inhibitor
O=C(O)[C@H]1CC[C@@H](CC1)COc1ccccc1Sc1ccc(\C=C\C(=O)N2CCOCC2)c(C(F)(F)F)c1C(F)(F)F,ippidb,7.0172,5,2,8,4,617.6080000000001,Inhibitor,Inhibitor
Clc1cc(Cl)cc(c1)C1=C(C#N)[C@]2(Cc3ccc(cc3)C#N)CCCN2C1=O,ippidb,4.75976,1,1,3,4,408.288,Inhibitor,Inhibitor
CC(C)c1cn(nn1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,4.0011,7,4,7,4,607.882,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1nc2cc(ccc2o1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,5.1456800000000005,5,2,4,6,576.396,Inhibitor,Inhibitor
OC(=O)[C@H](CNC(=O)c1cccs1)NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc2ccoc2c1,ippidb,4.6126,5,4,7,5,586.453,Inhibitor,Inhibitor
CCOC(=O)[C@H]1CC[C@@H](CC1)Nc1cccc(c1)Sc1ccc(\C=C\C(=O)N2CCOCC2)c(C(F)(F)F)c1C(F)(F)F,ippidb,7.2812,4,2,8,4,630.651,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(Cl)ccc1Cl,ippidb,3.9004,3,3,5,3,377.227,Inhibitor,Inhibitor
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CC(=O)N(Cc2ccc3ncccc3c2)[C@@H](CC(C)C)C1=O,ippidb,4.3308,4,3,8,5,522.649,Inhibitor,Inhibitor
COC(=O)[C@H](Cc1ccc2ccccc2c1)N1CC[C@@H](C)N([C@@H](CC(C)C)C1=O)C(=O)Cc1ccc2ncccc2c1,ippidb,5.5789,5,2,8,5,565.714,Inhibitor,Inhibitor
OC(=O)[C@H]1CCCN(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.9908,5,1,5,5,516.5409999999999,Inhibitor,Inhibitor
Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)OCc1ccc(cc1)C#N,ippidb,3.9913800000000004,3,1,4,4,416.264,Inhibitor,Inhibitor
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(CCc2cnc3ccccc3c2)[C@@H](CC(C)C)C1=O,ippidb,4.7634,4,3,9,5,550.703,Inhibitor,Inhibitor
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CC(=O)N(Cc2ccc(Br)cc2)[C@@H](CC(C)C)C1=O,ippidb,4.5451,3,3,8,4,550.497,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1c(F)cccc1Br,ippidb,3.4952,4,3,5,3,405.223,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCN(CC1)C=O,ippidb,6.3204,2,1,6,4,485.575,Inhibitor,Inhibitor
NC(=O)C1CCN(CC1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.3915,4,1,5,5,515.557,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC[C@@H](C1)C(O)=O,ippidb,6.2282,4,1,6,4,488.531,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CC1)C(N)=O,ippidb,5.6289,3,1,6,4,487.54699999999997,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC(CCO)CC1,ippidb,7.0358,3,1,7,4,501.61800000000005,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CC[C@@H](O)C1,ippidb,6.007999999999999,3,1,5,4,459.537,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCCCC1,ippidb,8.0323,1,0,5,4,456.577,Inhibitor,Inhibitor
Nc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)c(Cl)c1,ippidb,2.8292,3,4,5,3,357.79699999999997,Inhibitor,Inhibitor
CNc1cccc(Sc2ccc(\C=C\C(=O)N3CCOCC3)c(c2C(F)(F)F)C(F)(F)F)c1,ippidb,5.7891,2,2,5,3,490.469,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC[C@@H]1CO,ippidb,5.8883,3,1,6,4,460.52099999999996,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(C(O)=O)c(C)n1)c1cc(Cl)cc(Cl)c1,ippidb,4.7079,5,2,4,5,550.4019999999999,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(NCCCn2ccnc2)ncn1,ippidb,7.1357,3,1,9,4,497.59,Inhibitor,Inhibitor
CC(C)c1cn(nn1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1cc2ccccn2n1)C(O)=O,ippidb,2.9954,8,4,7,5,613.462,Inhibitor,Inhibitor
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CC(=O)N(Cc2ccc(cc2)-c2cccnc2)[C@@H](CC(C)C)C1=O,ippidb,4.8446,4,3,9,5,548.687,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1I,ippidb,3.1982,3,3,5,3,434.233,Inhibitor,Inhibitor
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2ccc(O)c(OC)c2)[C@@H](CC(C)C)C1=O,ippidb,3.8869,5,4,9,4,531.653,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1cc(C)c(cn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,4.7079,5,2,4,5,550.4019999999999,Inhibitor,Inhibitor
Nc1cccc(Sc2ccc(\C=C\C(=O)N3CCOCC3)c(c2C(F)(F)F)C(F)(F)F)c1,ippidb,5.3296,2,2,4,3,476.44199999999995,Inhibitor,Inhibitor
NC(=O)C[C@H](NC(=O)c1ccccc1Br)C(O)=O,ippidb,0.5075,4,3,5,1,315.123,Inhibitor,Inhibitor
CS(=O)(=O)N1CC[C@@H](C1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc2ccoc2c1)C(O)=O,ippidb,2.5188,7,4,8,5,651.525,Inhibitor,Inhibitor
O[C@@H]1C[C@H](N(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F)C(O)=O,ippidb,4.7139999999999995,6,2,5,5,518.513,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(Cc2cc(cs2)C(O)=O)C[C@H]1c1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,5.06158,4,3,5,5,555.443,Inhibitor,Inhibitor
Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)Oc1ccc(Br)cc1,ippidb,4.7444,3,1,3,4,456.12300000000005,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(nn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](C1)NC(C)=O,ippidb,5.642,3,1,6,4,487.54699999999997,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC[C@H](CO)C1,ippidb,6.6457,3,1,6,4,487.591,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC[C@H]1C(O)=O,ippidb,5.9806,4,1,6,4,474.504,Inhibitor,Inhibitor
CC(C)n1cc(nn1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,3.6307,7,4,8,4,607.882,Inhibitor,Inhibitor
CC(C)c1cc([nH]n1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,4.3048,6,6,8,4,606.894,Inhibitor,Inhibitor
CCC1=C(C(=O)N2CCC[C@@]12Cc1ccc(Br)cc1)c1cc(Cl)cc(Cl)c1,ippidb,6.537000000000001,1,1,4,4,465.218,Inhibitor,Inhibitor
Cc1ccccc1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,ippidb,2.9020200000000003,3,3,5,3,322.36400000000003,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ncc(s1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,4.46098,5,2,4,5,542.404,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1cnc(cn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(Cc2ccc(cn2)C(O)=O)C[C@H]1c1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,4.39508,5,3,5,5,550.4019999999999,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1nc(co1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.9924800000000005,5,2,4,5,526.336,Inhibitor,Inhibitor
CCN([C@H]1CCN(C1)c1cc(ncn1)-c1ccc(Sc2ccccc2C(C)C)c(c1)C(F)(F)F)C(C)=O,ippidb,6.8841,3,1,7,4,528.644,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(cn1)-c1nnn[nH]1)c1cc(Cl)cc(Cl)c1,ippidb,3.8813800000000005,6,4,4,6,560.405,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1C[C@H](O)C[C@H]1C(O)=O,ippidb,6.0662,4,2,6,4,502.55800000000005,Inhibitor,Inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1C[C@H](O)C[C@H]1C(O)=O,ippidb,4.9514,5,2,6,4,490.50300000000004,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(cc1Cl)N(=O)=O,ippidb,3.1552,3,3,6,3,387.779,Inhibitor,Inhibitor
OC(=O)[C@H](CNC(=O)c1c[nH]c2ccccc12)NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1,ippidb,4.9396,5,5,7,5,613.885,Inhibitor,Inhibitor
CN(Cc1ccc(Br)cc1)[C@H]1C[C@@H]2N(C1)C(=O)N(C2=O)c1cc(Cl)cc(Cl)c1,ippidb,4.7974,2,2,4,4,483.19300000000004,Inhibitor,Inhibitor
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ncc(cn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1csc(n1)N1CCN(CC1)C(C)=O,ippidb,6.772,2,1,5,4,505.631,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)N2CCCC[C@@H]2C(O)=O)c(Cl)c1Cl,ippidb,6.8372,3,2,6,4,492.468,Inhibitor,Inhibitor
FC(F)(F)c1c(Sc2cccc(OCc3c[nH]cn3)c2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,6.0495,4,3,7,4,557.516,Inhibitor,Inhibitor
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1cccs1)C(O)=O)C(=O)c1cc2ccccc2o1,ippidb,3.9226400000000003,5,4,7,5,545.617,Inhibitor,Inhibitor
CC(C)c1cccc(c1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,5.5817,5,4,8,4,616.929,Inhibitor,Inhibitor
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)C(=O)c1ccc(Cl)cc1,ippidb,5.06234,4,4,6,5,530.024,Inhibitor,Inhibitor
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(\C=C\c2ccncc2)[C@@H](CC(C)C)C1=O,ippidb,4.0384,4,3,8,4,498.62699999999995,Inhibitor,Inhibitor
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1cccs1)C(O)=O)C(=O)\C=C\c1ccco1,ippidb,3.1690400000000003,5,4,8,4,521.595,Inhibitor,Inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@@H](O)[C@@H](C1)C(O)=O,ippidb,6.3138,4,2,6,4,516.585,Inhibitor,Inhibitor
CCC1=C(C(=O)N2CCC[C@@]12Cc1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,5.64618,1,1,4,4,411.332,Inhibitor,Inhibitor
COC1=C(C(=O)N2CCC[C@@]12Cc1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,4.84008,2,1,4,4,413.30400000000003,Inhibitor,Inhibitor
Clc1cc(Cl)cc(c1)C1=C(C2CC2)[C@]2(Cc3ccc(Br)cc3)CCCN2C1=O,ippidb,6.537000000000001,1,1,4,5,477.22900000000004,Inhibitor,Inhibitor
CC(C)c1cn(nn1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1cc2ccccc2o1)C(O)=O,ippidb,4.0939,7,4,7,5,613.4580000000001,Inhibitor,Inhibitor
CCN(Cc1ccc(cc1)C#N)[C@H]1C[C@@H]2N(C1)C(=O)N(C2=O)c1cc(Cl)cc(Cl)c1,ippidb,4.29668,2,2,5,4,443.334,Inhibitor,Inhibitor
CN([C@@H]1CCN(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F)C(C)=O,ippidb,5.7468,4,1,5,5,529.5840000000001,Inhibitor,Inhibitor
CN[C@@H](C)C(=O)N[C@H]1C(=O)N(Cc2c(OC)ccc3cc(Br)ccc23)c2ccccc2OC12CCOCC2,CHEMBL3935639,4.1784,5,2,6,5,582.495,Non-inhibitor,Non-inhibitor
O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cncc(Cl)c1)C2c1ccccn1,CHEMBL1210835,4.8104,6,2,3,5,483.906,Non-inhibitor,Non-inhibitor
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCC(N6CCCC6)C5)cc4c3)n2)c1,CHEMBL3664186,4.0657,4,4,5,6,490.999,Non-inhibitor,Non-inhibitor
CCCCNC(=O)Oc1cccc(-c2sc(C)cc2C(N)=O)c1,CHEMBL2165091,3.7109199999999998,3,2,6,2,332.425,Non-inhibitor,Non-inhibitor
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCC#N)ncn1,CHEMBL1076202,6.4642,4,3,8,5,556.552,Non-inhibitor,Non-inhibitor
CC[C@@H](N[C@@H](C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccns2)c1F,CHEMBL3907126,3.4712,4,2,8,2,383.876,Non-inhibitor,Non-inhibitor
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)O,CHEMBL289740,2.1419,3,4,9,1,357.88199999999995,Non-inhibitor,Non-inhibitor
O=C(CCCCCC(=O)Nc1ccc(NCCOc2ccc3cc2COC/C=C/COCc2cccc(c2)-c2ccnc(n2)N3)cc1)NO,CHEMBL3933593,6.3755,8,5,12,5,666.779,Non-inhibitor,Non-inhibitor
CCCCNC(=O)C(C)C[C@H](O)[C@@H](N)C[C@H](CC)Cc1ccc(C(C)(C)C)cc1,CHEMBL90689,4.5736,2,3,12,1,404.639,Non-inhibitor,Non-inhibitor
CNC(=O)/C=C1/COc2cc(OS(=O)(=O)c3cccc(Cl)c3)ccc21,CHEMBL2324525,2.6295,5,1,4,3,379.82099999999997,Non-inhibitor,Non-inhibitor
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)C1=CC=C2c1cncc(F)c1,CHEMBL3959459,5.666,3,0,1,5,363.476,Non-inhibitor,Non-inhibitor
N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,CHEMBL1642891,4.3988,0,1,1,3,292.209,Non-inhibitor,Non-inhibitor
CS(=O)(=O)c1ccc(/C(=C\c2ccc(C(F)(F)F)cc2)C(=O)O)cc1,CHEMBL2334913,3.7341,4,1,4,2,370.348,Non-inhibitor,Non-inhibitor
C#CCO[C@@H]1[C@@H](C)[C@H](OC(=O)NCCCCCCCNC(=N)NC(=O)NC)[C@@H](C)C(=O)O[C@H](CC)C(C)(C)[C@@H]2OC(C)(C)O[C@H]([C@@H]2C)[C@H](C)C[C@@]1(C)O,CHEMBL3577622,5.07067,9,6,12,2,752.007,Non-inhibitor,Non-inhibitor
CCCOc1ccc(-c2csc(C)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,CHEMBL296071,3.8527400000000003,5,2,5,4,395.48800000000006,Non-inhibitor,Non-inhibitor
COc1cc(OC)nc(NCCn2cc(NC(=O)c3ncoc3-c3ccncn3)cn2)n1,CHEMBL3983991,1.4997,9,2,9,4,437.42,Non-inhibitor,Non-inhibitor
COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)cn1,CHEMBL3656718,3.1616,6,1,8,5,445.527,Non-inhibitor,Non-inhibitor
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(-c2ccccc2)cc1,CHEMBL3684371,6.9726,4,2,4,7,506.569,Non-inhibitor,Non-inhibitor
c1cn(-c2ccc(O[C@H]3CCN(Cc4ccc5c(c4)OCO5)C3)cc2)cn1,CHEMBL233030,3.2543,4,1,5,5,363.417,Non-inhibitor,Non-inhibitor
O=C(O)CC(NC(=O)[C@H]1CCCC[C@H]1NC(=O)OCc1ccccc1)C(=O)CF,CHEMBL391709,1.9697,7,3,9,2,408.426,Non-inhibitor,Non-inhibitor
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCCOC2CCCCO2)CCCO1,CHEMBL3963821,6.0918,7,2,11,5,591.536,Non-inhibitor,Non-inhibitor
