SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10),pdCSM-PPI
O=C(Nc1cccc(c1)C(=O)NCCN2CCOCC2)\C=C\Oc3ccc(cc3)C45CC6CC(CC(C6)C4)C5,timbal,4.7476,4,3,9,7,529.681,5.97061622231479,5.59
COC(=O)c1ccccc1CNc2ccc(NC(=O)Nc3ccccc3)cc2,timbal,4.7293,3,3,6,3,375.428,4.48811663902113,4.56
O=C(COc1ccc(cc1)C23CC4CC(CC(C4)C2)C3)Nc5cncc(c5)C(=O)NCCCn6ccnc6,timbal,4.5835,5,2,10,7,513.642,5.72124639904717,5.5
OB(O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,timbal,2.5573,5,4,6,6,421.302,5.33724216831843,5.32
CC(C)(O)C1Cc2cc3cc(oc3cc2O1)c4ccc(OCc5ccccc5)cc4,timbal,5.7532,3,1,5,5,400.474,6.30980391997149,7.02
CC1(C)Oc2cc(OC(=O)c3ccc(Br)cc3)ccc2CC1O,timbal,3.7427,4,1,2,3,377.234,4.77469071827414,5.42
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,timbal,1.8468,6,3,3,5,421.453,7.22184874961636,5.19
Oc1cccc(CNc2ccc(NC(=O)Nc3ccccc3)cc2)c1,timbal,4.6483,2,4,5,3,333.391,4.15552282425432,4.58
COC(=O)c1cccc(NC(=O)\C=C\Oc2ccc(cc2C)C34CC5CC(CC(C5)C3)C4)c1,timbal,5.78062,4,1,6,6,445.559,5.38510278396687,6.14
Cc1nc(nc(O)c1Cc2ccccc2)c3ccc(NC(=O)CCl)cn3,timbal,3.32072,5,2,5,3,368.824,5,5.47
CC(C)(O)C1Cc2cc3cc(oc3cc2O1)c4cccc(O)c4,timbal,3.8798,3,2,2,4,310.349,7.33724216831843,6.75
O=C(Nc1cccc(c1)C(=O)NCCc2ccncc2)\C=C\Oc3ccc(cc3)C45CC6CC(CC(C6)C4)C5,timbal,6.0531,4,2,9,7,521.661,5.87289520163519,5.87
CCOC(=O)COc1ccc(cc1)c2oc3cc4OC(Cc4cc3c2)C(C)(C)O,timbal,4.1161,5,1,6,4,396.439,7.26760624017703,6.75
CCNc1ccccc1N2C(=Nc3ccccc3C2=O)CN4CCNCC4,timbal,2.2227,2,3,5,4,363.465,5.38721614328026,6.81
CCSc1ccccc1N2C(=Nc3ccccc3C2=O)CN4CCNCC4,timbal,2.9029,2,2,5,4,380.517,5.45593195564972,6.68
CCOc1ccccc1N2C(=Nc3ccccc3C2=O)CC4CCN(CC4)C(=O)c5occc5,timbal,4.4723,4,1,6,5,457.53,4.55909091793478,6
COc1ccc(cc1N2C(=Nc3ccccc3C2=O)CN4CCNCC4)C(F)(F)F,timbal,2.8183,3,2,4,4,418.419,6.69897000433602,5.41
Cc1nc(nc(O)c1Cl)c2ccc(NC(=O)CCl)cn2,timbal,2.38332,5,2,3,2,313.144,5.25963731050576,5.7
CC1(C)Oc2cc(OC(=O)c3ccc(cc3)c4cccc(c4)[N+](=O)[O-])ccc2CC1O,timbal,4.5554,4,1,4,4,419.433,4.75696195131371,4.76
Oc1cc(nc(n1)c2ccc(NC(=O)CCl)cn2)C(F)(F)F,timbal,2.4403,5,2,3,2,332.669,6.09691001300806,5.46
CC(C)(C)c1ccc(OCC(=O)Nc2cc(ccc2O)B(O)O)cc1,timbal,1.387,5,4,5,2,343.188,4.39469495385889,4.07
CC1(C)Oc2cc(OC(=O)c3ccc(F)cc3F)ccc2CC1O,timbal,3.2584,6,1,2,3,334.318,4.75448733218585,5.43
CCc1c(C)nc(nc1OCC=C)c2ccc(NC(=O)CCl)cn2,timbal,3.15152,5,1,7,2,346.818,5.74472749489669,5.43
OB(O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C3CCCCC3)c1,timbal,2.1372,5,4,6,3,369.226,4.07160414774329,4.38
O=C(COc1ccc(cc1)C23CC4CC(CC(C4)C2)C3)Nc5cncc(c5)C(=O)NCCc6ccncc6,timbal,4.9344,5,2,9,7,510.638,5.88605664769316,5.83
COc1ccc(OC)c(CNc2ccc(NC(=O)Nc3ccccc3)cc2)c1,timbal,4.9599,3,3,7,3,377.444,4.52870828894106,4.55
COc1cccc(OC)c1CNc2ccc(NC(=O)Nc3ccccc3)cc2,timbal,4.9599,3,3,7,3,377.444,4.40782324260413,4.56
COC(=O)c1ccc(OC)c(CNc2ccc(NC(=O)Nc3ccccc3)cc2)c1,timbal,4.7379,4,3,7,3,405.454,4.65560772631489,4.51
OCc1oc(cc1)c2nn(Cc3ccccc3)c4ccccc24,timbal,3.8369,2,1,4,4,304.349,4.86012091359876,6.22
CCOc1ccccc1N2C(=Nc3cccc(C)c3C2=O)CN4CCN(CC4)C(=O)c5occc5,timbal,3.64382,4,2,6,5,472.545,5.92081875395238,5.48
Clc1ccc(NC(=O)c2ccnc(NC(=O)COc3ccc(cc3)C45CC6CC(CC(C6)C4)C5)c2)cc1,timbal,6.4726,4,2,7,7,516.041,4.73048705578208,5.78
